date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:49:07	14039/14039	---M-Z	200	added ('OK')	application/javascript	etag:W/%220%22	http://www.swarksha.org/wp-includes,_js,_jquery,_jquery-migrate.min.js,qver==1.4.1+wp-content,_plugins,_sp-news-and-widget,_assets,_js,_jquery.newstape.js,qver==4.2+wp-content,_plugins,_sp-news-and-widget,_assets,_js,_sp-news-public.js,qver==4.2.pagespeed.jc.47AveKgRlu.js	B:/project/swaraksha/www.swarksha.org/wp-includes,_js,_jquery,_jquery-migrate.min.js,qver==1.4.1+wp-content,_plugins,_sp-news-and-widget,_assets,_js,_jquery.newstape.js,qver==4.2+wp-content,_plugins,_sp-news-and-widget,_assets,_js,_sp-n	(from http://www.swarksha.org/)
12:49:07	1045/1045	---M--	200	added ('OK')	application/xml	etag:%22415-4ed4785da9bc0%22	http://www.swarksha.org/wp-includes/wlwmanifest.xml	B:/project/swaraksha/www.swarksha.org/wp-includes/wlwmanifest.xml	(from http://www.swarksha.org/)
12:49:07	192116/192116	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ee74-599e19e84126b%22	http://www.swarksha.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	B:/project/swaraksha/www.swarksha.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from http://www.swarksha.org/)
12:49:08	2187/2187	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Jan%202020%2016:34:51%20GMT	http://www.swarksha.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.swarksha.org%2F	B:/project/swaraksha/www.swarksha.org/wp-json/oembed/1.0/embed4e7a.json	(from http://www.swarksha.org/)
12:49:09	2286/2286	---M-Z	200	added ('OK')	text/xml	date:Sun,%2012%20Jan%202020%2016:34:52%20GMT	http://www.swarksha.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.swarksha.org%2F&format=xml	B:/project/swaraksha/www.swarksha.org/wp-json/oembed/1.0/embed2eeb	(from http://www.swarksha.org/)
12:49:09	192116/192116	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ee74-599e19e84126b%22	http://www.swarksha.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	B:/project/swaraksha/www.swarksha.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from http://www.swarksha.org/)
12:49:09	771/771	---M--	200	added ('OK')	image/png	etag:W/%220%22	http://www.swarksha.org/wp-content/uploads/2019/12/cropped-167-32x32.png.pagespeed.ce.oeLFCS9qzA.png	B:/project/swaraksha/www.swarksha.org/wp-content/uploads/2019/12/cropped-167-32x32.png.pagespeed.ce.oeLFCS9qzA.png	(from http://www.swarksha.org/)
12:49:11	7496/7496	---M--	200	added ('OK')	image/png	etag:W/%220%22	http://www.swarksha.org/wp-content/uploads/2019/12/xcropped-167-192x192.png.pagespeed.ic.EO_6vRcv5K.png	B:/project/swaraksha/www.swarksha.org/wp-content/uploads/2019/12/xcropped-167-192x192.png.pagespeed.ic.EO_6vRcv5K.png	(from http://www.swarksha.org/)
12:49:11	6909/6909	---M--	200	added ('OK')	image/png	etag:W/%220%22	http://www.swarksha.org/wp-content/uploads/2019/12/xcropped-167-180x180.png.pagespeed.ic.wOPrYEyyhW.png	B:/project/swaraksha/www.swarksha.org/wp-content/uploads/2019/12/xcropped-167-180x180.png.pagespeed.ic.wOPrYEyyhW.png	(from http://www.swarksha.org/)
12:49:13	15610/15610	---M--	200	added ('OK')	image/png	etag:W/%220%22	http://www.swarksha.org/wp-content/uploads/2019/12/x167.png.pagespeed.ic.0po5n25_Jw.png	B:/project/swaraksha/www.swarksha.org/wp-content/uploads/2019/12/x167.png.pagespeed.ic.0po5n25_Jw.png	(from http://www.swarksha.org/)
12:49:16	35017/35017	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	http://www.swarksha.org/wp-content/uploads/2019/12/xExpec-x-e1576664161322.jpg.pagespeed.ic.Xkw7xUKoso.jpg	B:/project/swaraksha/www.swarksha.org/wp-content/uploads/2019/12/xExpec-x-e1576664161322.jpg.pagespeed.ic.Xkw7xUKoso.jpg	(from http://www.swarksha.org/)
12:49:19	191832/191832	---M--	200	added ('OK')	font/ttf	etag:%222ed58-599e19e84126b%22	http://www.swarksha.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	B:/project/swaraksha/www.swarksha.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from http://www.swarksha.org/)
12:49:19	41230/41230	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	http://www.swarksha.org/wp-content/uploads/2019/12/xsec.jpeg.pagespeed.ic.fL_Mm8XXyW.jpg	B:/project/swaraksha/www.swarksha.org/wp-content/uploads/2019/12/xsec.jpeg.pagespeed.ic.fL_Mm8XXyW.jpg	(from http://www.swarksha.org/)
12:49:24	56390/56390	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	http://www.swarksha.org/wp-content/uploads/2019/12/xWhatsApp-Image-2019-12-17-at-9.00.41-PM.jpeg.pagespeed.ic.YWMzHf0-0P.jpg	B:/project/swaraksha/www.swarksha.org/wp-content/uploads/2019/12/xWhatsApp-Image-2019-12-17-at-9.00.41-PM.jpeg.pagespeed.ic.YWMzHf0-0P.jpg	(from http://www.swarksha.org/)
12:49:30	73892/73892	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	http://www.swarksha.org/wp-content/uploads/2019/12/xWhatsApp-Image-2019-12-17-at-9.00.42-PM.jpeg.pagespeed.ic.7VlSwBE8kU.jpg	B:/project/swaraksha/www.swarksha.org/wp-content/uploads/2019/12/xWhatsApp-Image-2019-12-17-at-9.00.42-PM.jpeg.pagespeed.ic.7VlSwBE8kU.jpg	(from http://www.swarksha.org/)
12:49:31	45955/45955	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	http://www.swarksha.org/wp-content/uploads/2019/12/xWhatsApp-Image-2019-12-17-at-9.00.39-PM.jpeg.pagespeed.ic.lFBu8hu9sV.jpg	B:/project/swaraksha/www.swarksha.org/wp-content/uploads/2019/12/xWhatsApp-Image-2019-12-17-at-9.00.39-PM.jpeg.pagespeed.ic.lFBu8hu9sV.jpg	(from http://www.swarksha.org/)
12:49:34	128850/128850	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Jan%202020%2016:34:51%20GMT	http://www.swarksha.org/wp-json/	B:/project/swaraksha/www.swarksha.org/wp-json/index.html	(from http://www.swarksha.org/)
12:49:36	167842/167842	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	http://www.swarksha.org/wp-content/uploads/2019/12/xWhatsApp-Image-2019-12-10-at-5.20.37-PM.jpeg.pagespeed.ic.N83Pajs4gD.jpg	B:/project/swaraksha/www.swarksha.org/wp-content/uploads/2019/12/xWhatsApp-Image-2019-12-10-at-5.20.37-PM.jpeg.pagespeed.ic.N83Pajs4gD.jpg	(from http://www.swarksha.org/)
12:49:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Jan%202020%2016:35:14%20GMT	https://www.paypal.com/en_US/i/btn/btn_donateCC_LG.gif	B:/project/swaraksha/www.paypal.com/en_US/i/btn/btn_donateCC_LG.26.delayed	(from http://www.swarksha.org/)
